Date,Close,Buy,Sell,Open,High,Low
2001-09-28,1040.94,True,False,1040.94,1040.94,1040.94
2001-10-05,1071.38,False,False,1071.38,1071.38,1071.38
2001-10-12,1091.65,False,False,1091.65,1091.65,1091.65
2001-10-19,1073.48,False,False,1073.48,1073.48,1073.48
2001-10-26,1104.61,False,False,1104.61,1104.61,1104.61
2001-11-02,1087.20,False,False,1087.20,1087.20,1087.20
2001-11-09,1120.31,False,False,1120.31,1120.31,1120.31
2001-11-16,1138.65,False,False,1138.65,1138.65,1138.65
2001-11-23,1150.34,False,False,1150.34,1150.34,1150.34
2001-11-30,1139.45,False,False,1139.45,1139.45,1139.45
2001-12-07,1158.31,False,False,1158.31,1158.31,1158.31
2001-12-14,1123.07,False,False,1123.07,1123.07,1123.07
2001-12-21,1144.90,False,False,1144.90,1144.90,1144.90
2001-12-28,1161.02,False,False,1161.02,1161.02,1161.02
2002-01-04,1172.51,False,False,1172.51,1172.51,1172.51
2002-01-11,1145.60,False,False,1145.60,1145.60,1145.60
2002-01-18,1127.58,False,False,1127.58,1127.58,1127.58
2002-01-25,1133.28,False,False,1133.28,1133.28,1133.28
2002-02-01,1122.20,False,False,1122.20,1122.20,1122.20
2002-02-08,1096.22,False,False,1096.22,1096.22,1096.22
2002-02-15,1104.18,False,False,1104.18,1104.18,1104.18
2002-02-22,1089.84,False,False,1089.84,1089.84,1089.84
2002-03-01,1131.78,False,False,1131.78,1131.78,1131.78
2002-03-08,1164.31,False,False,1164.31,1164.31,1164.31
2002-03-15,1166.16,False,False,1166.16,1166.16,1166.16
2002-03-22,1148.70,False,False,1148.70,1148.70,1148.70
2002-03-28,1147.39,False,False,1147.39,1147.39,1147.39
2002-04-05,1122.73,False,False,1122.73,1122.73,1122.73
2002-04-12,1111.01,False,False,1111.01,1111.01,1111.01
2002-04-19,1125.17,False,False,1125.17,1125.17,1125.17
2002-04-26,1076.32,False,True,1076.32,1076.32,1076.32
2002-05-03,1073.43,False,False,1073.43,1073.43,1073.43
2002-05-10,1054.99,False,False,1054.99,1054.99,1054.99
2002-05-17,1106.59,True,False,1106.59,1106.59,1106.59
2002-05-24,1083.82,False,False,1083.82,1083.82,1083.82
2002-05-31,1067.13,False,False,1067.13,1067.13,1067.13
2002-06-07,1027.53,False,False,1027.53,1027.53,1027.53
2002-06-14,1007.27,False,False,1007.27,1007.27,1007.27
2002-06-21, 989.13,False,False, 989.13, 989.13, 989.13
2002-06-28, 989.82,False,False, 989.82, 989.82, 989.82
2002-07-05, 989.03,False,False, 989.03, 989.03, 989.03
2002-07-12, 921.39,False,True, 921.39, 921.39, 921.39
2002-07-19, 847.75,False,False, 847.75, 847.75, 847.75
2002-07-26, 852.84,False,False, 852.84, 852.84, 852.84
2002-08-02, 864.24,False,False, 864.24, 864.24, 864.24
2002-08-09, 908.64,True,False, 908.64, 908.64, 908.64
2002-08-16, 928.77,False,False, 928.77, 928.77, 928.77
2002-08-23, 940.86,False,False, 940.86, 940.86, 940.86
2002-08-30, 916.07,False,False, 916.07, 916.07, 916.07
2002-09-06, 893.92,False,False, 893.92, 893.92, 893.92
2002-09-13, 889.81,False,False, 889.81, 889.81, 889.81
2002-09-20, 845.39,False,True, 845.39, 845.39, 845.39
2002-09-27, 827.36,False,False, 827.36, 827.36, 827.36
2002-10-04, 800.58,False,False, 800.58, 800.58, 800.58
2002-10-11, 835.32,True,False, 835.32, 835.32, 835.32
2002-10-18, 884.39,False,False, 884.39, 884.39, 884.39
2002-10-25, 897.65,False,False, 897.65, 897.65, 897.65
2002-11-01, 900.96,False,False, 900.96, 900.96, 900.96
2002-11-08, 894.74,False,False, 894.74, 894.74, 894.74
2002-11-15, 909.83,False,False, 909.83, 909.83, 909.83
2002-11-22, 930.55,False,False, 930.55, 930.55, 930.55
2002-11-29, 936.31,False,False, 936.31, 936.31, 936.31
2002-12-06, 912.23,False,False, 912.23, 912.23, 912.23
2002-12-13, 889.50,False,False, 889.50, 889.50, 889.50
2002-12-20, 895.83,False,False, 895.83, 895.83, 895.83
2002-12-27, 875.40,False,False, 875.40, 875.40, 875.40
2003-01-03, 908.59,False,False, 908.59, 908.59, 908.59
2003-01-10, 927.57,False,False, 927.57, 927.57, 927.57
2003-01-17, 901.78,False,False, 901.78, 901.78, 901.78
2003-01-24, 861.40,False,True, 861.40, 861.40, 861.40
2003-01-31, 855.70,False,False, 855.70, 855.70, 855.70
2003-02-07, 829.69,False,False, 829.69, 829.69, 829.69
2003-02-14, 834.89,False,False, 834.89, 834.89, 834.89
2003-02-21, 848.17,False,False, 848.17, 848.17, 848.17
2003-02-28, 841.15,False,False, 841.15, 841.15, 841.15
2003-03-07, 828.89,False,False, 828.89, 828.89, 828.89
2003-03-14, 833.26,False,False, 833.26, 833.26, 833.26
2003-03-21, 895.89,True,False, 895.89, 895.89, 895.89
2003-03-28, 863.48,False,False, 863.48, 863.48, 863.48
2003-04-04, 878.85,False,False, 878.85, 878.85, 878.85
2003-04-11, 868.30,False,False, 868.30, 868.30, 868.30
2003-04-17, 893.58,False,False, 893.58, 893.58, 893.58
2003-04-25, 898.81,False,False, 898.81, 898.81, 898.81
2003-05-02, 930.08,False,False, 930.08, 930.08, 930.08
2003-05-09, 933.41,False,False, 933.41, 933.41, 933.41
2003-05-16, 944.30,False,False, 944.30, 944.30, 944.30
2003-05-23, 933.22,False,False, 933.22, 933.22, 933.22
2003-05-30, 963.59,False,False, 963.59, 963.59, 963.59
2003-06-06, 987.76,False,False, 987.76, 987.76, 987.76
2003-06-13, 988.61,False,False, 988.61, 988.61, 988.61
2003-06-20, 995.73,False,False, 995.73, 995.73, 995.73
2003-06-27, 976.22,False,False, 976.22, 976.22, 976.22
2003-07-03, 985.70,False,False, 985.70, 985.70, 985.70
2003-07-11, 998.13,False,False, 998.13, 998.13, 998.13
2003-07-18, 993.32,False,False, 993.32, 993.32, 993.32
2003-07-25, 998.68,False,False, 998.68, 998.68, 998.68
2003-08-01, 980.15,False,False, 980.15, 980.15, 980.15
2003-08-08, 977.59,False,False, 977.59, 977.59, 977.59
2003-08-15, 990.67,False,False, 990.67, 990.67, 990.67
2003-08-22, 993.05,False,False, 993.05, 993.05, 993.05
2003-08-29,1008.03,False,False,1008.03,1008.03,1008.03
2003-09-05,1021.37,False,False,1021.37,1021.37,1021.37
2003-09-12,1018.63,False,False,1018.63,1018.63,1018.63
2003-09-19,1036.30,False,False,1036.30,1036.30,1036.30
2003-09-26, 996.85,False,False, 996.85, 996.85, 996.85
2003-10-03,1029.85,False,False,1029.85,1029.85,1029.85
2003-10-10,1038.06,False,False,1038.06,1038.06,1038.06
2003-10-17,1039.32,False,False,1039.32,1039.32,1039.32
2003-10-24,1028.91,False,False,1028.91,1028.91,1028.91
2003-10-31,1050.71,False,False,1050.71,1050.71,1050.71
2003-11-07,1053.21,False,False,1053.21,1053.21,1053.21
2003-11-14,1050.35,False,False,1050.35,1050.35,1050.35
2003-11-21,1035.28,False,False,1035.28,1035.28,1035.28
2003-11-28,1058.20,False,False,1058.20,1058.20,1058.20
2003-12-05,1061.50,False,False,1061.50,1061.50,1061.50
2003-12-12,1074.14,False,False,1074.14,1074.14,1074.14
2003-12-19,1088.66,False,False,1088.66,1088.66,1088.66
2003-12-26,1095.89,False,False,1095.89,1095.89,1095.89
2004-01-02,1108.48,False,False,1108.48,1108.48,1108.48
2004-01-09,1121.86,False,False,1121.86,1121.86,1121.86
2004-01-16,1139.83,False,False,1139.83,1139.83,1139.83
2004-01-23,1141.55,False,False,1141.55,1141.55,1141.55
2004-01-30,1131.13,False,False,1131.13,1131.13,1131.13
2004-02-06,1142.76,False,False,1142.76,1142.76,1142.76
2004-02-13,1145.81,False,False,1145.81,1145.81,1145.81
2004-02-20,1144.11,False,False,1144.11,1144.11,1144.11
2004-02-27,1144.94,False,False,1144.94,1144.94,1144.94
2004-03-05,1156.86,False,False,1156.86,1156.86,1156.86
2004-03-12,1120.60,False,False,1120.60,1120.60,1120.60
2004-03-19,1109.74,False,False,1109.74,1109.74,1109.74
2004-03-26,1108.03,False,False,1108.03,1108.03,1108.03
2004-04-02,1141.80,False,False,1141.80,1141.80,1141.80
2004-04-08,1139.33,False,False,1139.33,1139.33,1139.33
2004-04-16,1134.57,False,False,1134.57,1134.57,1134.57
2004-04-23,1140.60,False,False,1140.60,1140.60,1140.60
2004-04-30,1107.26,False,False,1107.26,1107.26,1107.26
2004-05-07,1098.69,False,False,1098.69,1098.69,1098.69
2004-05-14,1095.66,False,False,1095.66,1095.66,1095.66
2004-05-21,1093.59,False,False,1093.59,1093.59,1093.59
2004-05-28,1120.64,False,False,1120.64,1120.64,1120.64
2004-06-04,1122.51,False,False,1122.51,1122.51,1122.51
2004-06-10,1136.47,False,False,1136.47,1136.47,1136.47
2004-06-18,1135.00,False,False,1135.00,1135.00,1135.00
2004-06-25,1134.32,False,False,1134.32,1134.32,1134.32
2004-07-02,1125.38,False,False,1125.38,1125.38,1125.38
2004-07-09,1112.81,False,False,1112.81,1112.81,1112.81
2004-07-16,1101.39,False,False,1101.39,1101.39,1101.39
2004-07-23,1086.20,False,False,1086.20,1086.20,1086.20
2004-07-30,1101.72,False,False,1101.72,1101.72,1101.72
2004-08-06,1063.97,False,False,1063.97,1063.97,1063.97
2004-08-13,1064.80,False,False,1064.80,1064.80,1064.80
2004-08-20,1098.35,False,False,1098.35,1098.35,1098.35
2004-08-27,1107.77,False,False,1107.77,1107.77,1107.77
2004-09-03,1113.63,False,False,1113.63,1113.63,1113.63
2004-09-10,1123.92,False,False,1123.92,1123.92,1123.92
2004-09-17,1128.55,False,False,1128.55,1128.55,1128.55
2004-09-24,1110.11,False,False,1110.11,1110.11,1110.11
2004-10-01,1131.50,False,False,1131.50,1131.50,1131.50
2004-10-08,1122.14,False,False,1122.14,1122.14,1122.14
2004-10-15,1108.20,False,False,1108.20,1108.20,1108.20
2004-10-22,1095.74,False,False,1095.74,1095.74,1095.74
2004-10-29,1130.20,False,False,1130.20,1130.20,1130.20
2004-11-05,1166.17,False,False,1166.17,1166.17,1166.17
2004-11-12,1184.17,False,False,1184.17,1184.17,1184.17
2004-11-19,1170.34,False,False,1170.34,1170.34,1170.34
2004-11-26,1182.65,False,False,1182.65,1182.65,1182.65
2004-12-03,1191.17,False,False,1191.17,1191.17,1191.17
2004-12-10,1188.00,False,False,1188.00,1188.00,1188.00
2004-12-17,1194.22,False,False,1194.22,1194.22,1194.22
2004-12-23,1210.13,False,False,1210.13,1210.13,1210.13
2004-12-31,1211.92,False,False,1211.92,1211.92,1211.92
2005-01-07,1186.19,False,False,1186.19,1186.19,1186.19
2005-01-14,1184.52,False,False,1184.52,1184.52,1184.52
2005-01-21,1167.87,False,False,1167.87,1167.87,1167.87
2005-01-28,1171.36,False,False,1171.36,1171.36,1171.36
2005-02-04,1203.03,False,False,1203.03,1203.03,1203.03
2005-02-11,1205.30,False,False,1205.30,1205.30,1205.30
2005-02-18,1201.59,False,False,1201.59,1201.59,1201.59
2005-02-25,1211.37,False,False,1211.37,1211.37,1211.37
2005-03-04,1222.12,False,False,1222.12,1222.12,1222.12
2005-03-11,1200.08,False,False,1200.08,1200.08,1200.08
2005-03-18,1189.65,False,False,1189.65,1189.65,1189.65
2005-03-24,1171.42,False,False,1171.42,1171.42,1171.42
2005-04-01,1172.92,False,False,1172.92,1172.92,1172.92
2005-04-08,1181.20,False,False,1181.20,1181.20,1181.20
2005-04-15,1142.62,False,False,1142.62,1142.62,1142.62
2005-04-22,1152.12,False,False,1152.12,1152.12,1152.12
2005-04-29,1156.85,False,False,1156.85,1156.85,1156.85
2005-05-06,1171.35,False,False,1171.35,1171.35,1171.35
2005-05-13,1154.05,False,False,1154.05,1154.05,1154.05
2005-05-20,1189.28,False,False,1189.28,1189.28,1189.28
2005-05-27,1198.78,False,False,1198.78,1198.78,1198.78
2005-06-03,1196.02,False,False,1196.02,1196.02,1196.02
2005-06-10,1198.11,False,False,1198.11,1198.11,1198.11
2005-06-17,1216.96,False,False,1216.96,1216.96,1216.96
2005-06-24,1191.57,False,False,1191.57,1191.57,1191.57
2005-07-01,1194.44,False,False,1194.44,1194.44,1194.44
2005-07-08,1211.86,False,False,1211.86,1211.86,1211.86
2005-07-15,1227.92,False,False,1227.92,1227.92,1227.92
2005-07-22,1233.68,False,False,1233.68,1233.68,1233.68
2005-07-29,1234.18,False,False,1234.18,1234.18,1234.18
2005-08-05,1226.42,False,False,1226.42,1226.42,1226.42
2005-08-12,1230.39,False,False,1230.39,1230.39,1230.39
2005-08-19,1219.71,False,False,1219.71,1219.71,1219.71
2005-08-26,1205.10,False,False,1205.10,1205.10,1205.10
2005-09-02,1218.02,False,False,1218.02,1218.02,1218.02
2005-09-09,1241.48,False,False,1241.48,1241.48,1241.48
2005-09-16,1237.91,False,False,1237.91,1237.91,1237.91
2005-09-23,1215.29,False,False,1215.29,1215.29,1215.29
2005-09-30,1228.81,False,False,1228.81,1228.81,1228.81
2005-10-07,1195.90,False,False,1195.90,1195.90,1195.90
2005-10-14,1186.57,False,False,1186.57,1186.57,1186.57
2005-10-21,1179.59,False,False,1179.59,1179.59,1179.59
2005-10-28,1198.41,False,False,1198.41,1198.41,1198.41
2005-11-04,1220.14,False,False,1220.14,1220.14,1220.14
2005-11-11,1234.72,False,False,1234.72,1234.72,1234.72
2005-11-18,1248.27,False,False,1248.27,1248.27,1248.27
2005-11-25,1268.25,False,False,1268.25,1268.25,1268.25
2005-12-02,1265.08,False,False,1265.08,1265.08,1265.08
2005-12-09,1259.37,False,False,1259.37,1259.37,1259.37
2005-12-16,1267.32,False,False,1267.32,1267.32,1267.32
2005-12-23,1268.66,False,False,1268.66,1268.66,1268.66
2005-12-30,1248.29,False,False,1248.29,1248.29,1248.29
2006-01-06,1285.45,False,False,1285.45,1285.45,1285.45
2006-01-13,1287.61,False,False,1287.61,1287.61,1287.61
2006-01-20,1261.49,False,False,1261.49,1261.49,1261.49
2006-01-27,1283.72,False,False,1283.72,1283.72,1283.72
2006-02-03,1264.03,False,False,1264.03,1264.03,1264.03
2006-02-10,1266.99,False,False,1266.99,1266.99,1266.99
2006-02-17,1287.24,False,False,1287.24,1287.24,1287.24
2006-02-24,1289.43,False,False,1289.43,1289.43,1289.43
2006-03-03,1287.23,False,False,1287.23,1287.23,1287.23
2006-03-10,1281.58,False,False,1281.58,1281.58,1281.58
2006-03-17,1307.25,False,False,1307.25,1307.25,1307.25
2006-03-24,1302.95,False,False,1302.95,1302.95,1302.95
2006-03-31,1294.82,False,False,1294.82,1294.82,1294.82
2006-04-07,1295.50,False,False,1295.50,1295.50,1295.50
2006-04-13,1289.12,False,False,1289.12,1289.12,1289.12
2006-04-21,1311.28,False,False,1311.28,1311.28,1311.28
2006-04-28,1310.61,False,False,1310.61,1310.61,1310.61
2006-05-05,1325.76,False,False,1325.76,1325.76,1325.76
2006-05-12,1291.24,False,False,1291.24,1291.24,1291.24
2006-05-19,1267.03,False,False,1267.03,1267.03,1267.03
2006-05-26,1280.16,False,False,1280.16,1280.16,1280.16
2006-06-02,1288.22,False,False,1288.22,1288.22,1288.22
2006-06-09,1252.30,False,False,1252.30,1252.30,1252.30
2006-06-16,1251.54,False,False,1251.54,1251.54,1251.54
2006-06-23,1244.50,False,False,1244.50,1244.50,1244.50
2006-06-30,1270.19,False,False,1270.19,1270.19,1270.19
2006-07-07,1265.48,False,False,1265.48,1265.48,1265.48
2006-07-14,1236.19,False,False,1236.19,1236.19,1236.19
2006-07-21,1240.29,False,False,1240.29,1240.29,1240.29
2006-07-28,1278.55,False,False,1278.55,1278.55,1278.55
2006-08-04,1279.36,False,False,1279.36,1279.36,1279.36
2006-08-11,1266.74,False,False,1266.74,1266.74,1266.74
2006-08-18,1302.30,False,False,1302.30,1302.30,1302.30
2006-08-25,1295.09,False,False,1295.09,1295.09,1295.09
2006-09-01,1311.01,False,False,1311.01,1311.01,1311.01
2006-09-08,1298.92,False,False,1298.92,1298.92,1298.92
2006-09-15,1319.87,False,False,1319.87,1319.87,1319.87
2006-09-22,1314.78,False,False,1314.78,1314.78,1314.78
2006-09-29,1335.85,False,False,1335.85,1335.85,1335.85
2006-10-06,1349.58,False,False,1349.58,1349.58,1349.58
2006-10-13,1365.62,False,False,1365.62,1365.62,1365.62
2006-10-20,1368.60,False,False,1368.60,1368.60,1368.60
2006-10-27,1377.34,False,False,1377.34,1377.34,1377.34
2006-11-03,1364.30,False,False,1364.30,1364.30,1364.30
2006-11-10,1380.90,False,False,1380.90,1380.90,1380.90
2006-11-17,1401.20,False,False,1401.20,1401.20,1401.20
2006-11-24,1400.95,False,False,1400.95,1400.95,1400.95
2006-12-01,1396.72,False,False,1396.72,1396.72,1396.72
2006-12-08,1409.84,False,False,1409.84,1409.84,1409.84
2006-12-15,1427.09,False,False,1427.09,1427.09,1427.09
2006-12-22,1410.76,False,False,1410.76,1410.76,1410.76
2006-12-29,1418.30,False,False,1418.30,1418.30,1418.30
2007-01-05,1409.71,False,False,1409.71,1409.71,1409.71
2007-01-12,1430.73,False,False,1430.73,1430.73,1430.73
2007-01-19,1430.50,False,False,1430.50,1430.50,1430.50
2007-01-26,1422.18,False,False,1422.18,1422.18,1422.18
2007-02-02,1448.39,False,False,1448.39,1448.39,1448.39
2007-02-09,1438.06,False,False,1438.06,1438.06,1438.06
2007-02-16,1455.54,False,False,1455.54,1455.54,1455.54
2007-02-23,1451.19,False,False,1451.19,1451.19,1451.19
2007-03-02,1387.17,False,True,1387.17,1387.17,1387.17
2007-03-09,1402.85,False,False,1402.85,1402.85,1402.85
2007-03-16,1386.95,False,False,1386.95,1386.95,1386.95
2007-03-23,1436.11,False,False,1436.11,1436.11,1436.11
2007-03-30,1420.86,False,False,1420.86,1420.86,1420.86
2007-04-05,1443.76,False,False,1443.76,1443.76,1443.76
2007-04-13,1452.85,False,False,1452.85,1452.85,1452.85
2007-04-20,1484.35,False,False,1484.35,1484.35,1484.35
2007-04-27,1494.07,False,False,1494.07,1494.07,1494.07
2007-05-04,1505.62,False,False,1505.62,1505.62,1505.62
2007-05-11,1505.85,False,False,1505.85,1505.85,1505.85
2007-05-18,1522.75,False,False,1522.75,1522.75,1522.75
2007-05-25,1515.73,False,False,1515.73,1515.73,1515.73
2007-06-01,1536.34,False,False,1536.34,1536.34,1536.34
2007-06-08,1507.67,False,False,1507.67,1507.67,1507.67
2007-06-15,1532.91,False,False,1532.91,1532.91,1532.91
2007-06-22,1502.56,False,False,1502.56,1502.56,1502.56
2007-06-29,1503.35,False,False,1503.35,1503.35,1503.35
2007-07-06,1530.44,False,False,1530.44,1530.44,1530.44
2007-07-13,1552.50,False,False,1552.50,1552.50,1552.50
2007-07-20,1534.10,False,False,1534.10,1534.10,1534.10
2007-07-27,1458.95,False,False,1458.95,1458.95,1458.95
2007-08-03,1433.05,False,False,1433.05,1433.05,1433.05
2007-08-10,1453.64,False,False,1453.64,1453.64,1453.64
2007-08-17,1445.94,False,False,1445.94,1445.94,1445.94
2007-08-24,1479.37,False,False,1479.37,1479.37,1479.37
2007-08-31,1473.99,False,False,1473.99,1473.99,1473.99
2007-09-07,1453.55,False,False,1453.55,1453.55,1453.55
2007-09-14,1484.25,False,False,1484.25,1484.25,1484.25
2007-09-21,1525.75,False,False,1525.75,1525.75,1525.75
2007-09-28,1526.75,False,False,1526.75,1526.75,1526.75
2007-10-05,1557.59,False,False,1557.59,1557.59,1557.59
2007-10-12,1561.80,False,False,1561.80,1561.80,1561.80
2007-10-19,1500.63,False,False,1500.63,1500.63,1500.63
2007-10-26,1535.28,False,False,1535.28,1535.28,1535.28
2007-11-02,1509.65,False,False,1509.65,1509.65,1509.65
2007-11-09,1453.70,False,False,1453.70,1453.70,1453.70
2007-11-16,1458.74,False,False,1458.74,1458.74,1458.74
2007-11-23,1440.70,False,False,1440.70,1440.70,1440.70
2007-11-30,1481.14,False,False,1481.14,1481.14,1481.14
2007-12-07,1504.66,False,False,1504.66,1504.66,1504.66
2007-12-14,1467.95,False,False,1467.95,1467.95,1467.95
2007-12-21,1484.46,False,False,1484.46,1484.46,1484.46
2007-12-28,1478.49,False,False,1478.49,1478.49,1478.49
2008-01-04,1411.63,False,False,1411.63,1411.63,1411.63
2008-01-11,1401.02,False,False,1401.02,1401.02,1401.02
2008-01-18,1325.19,False,False,1325.19,1325.19,1325.19
2008-01-25,1330.61,False,False,1330.61,1330.61,1330.61
2008-02-01,1395.42,True,False,1395.42,1395.42,1395.42
2008-02-08,1331.29,False,True,1331.29,1331.29,1331.29
2008-02-15,1349.99,False,False,1349.99,1349.99,1349.99
2008-02-22,1353.11,False,False,1353.11,1353.11,1353.11
2008-02-29,1330.63,False,False,1330.63,1330.63,1330.63
2008-03-07,1293.37,False,False,1293.37,1293.37,1293.37
2008-03-14,1288.14,False,False,1288.14,1288.14,1288.14
2008-03-20,1329.51,False,False,1329.51,1329.51,1329.51
2008-03-28,1315.22,False,False,1315.22,1315.22,1315.22
2008-04-04,1370.40,True,False,1370.40,1370.40,1370.40
2008-04-11,1332.83,False,False,1332.83,1332.83,1332.83
2008-04-18,1390.33,False,False,1390.33,1390.33,1390.33
2008-04-25,1397.84,False,False,1397.84,1397.84,1397.84
2008-05-02,1413.90,False,False,1413.90,1413.90,1413.90
2008-05-09,1388.28,False,False,1388.28,1388.28,1388.28
2008-05-16,1425.35,False,False,1425.35,1425.35,1425.35
2008-05-23,1375.93,False,False,1375.93,1375.93,1375.93
2008-05-30,1400.38,False,False,1400.38,1400.38,1400.38
2008-06-06,1360.68,False,False,1360.68,1360.68,1360.68
2008-06-13,1360.03,False,False,1360.03,1360.03,1360.03
2008-06-20,1317.93,False,False,1317.93,1317.93,1317.93
2008-06-27,1278.38,False,False,1278.38,1278.38,1278.38
2008-07-03,1262.90,False,False,1262.90,1262.90,1262.90
2008-07-11,1239.49,False,False,1239.49,1239.49,1239.49
2008-07-18,1260.68,False,False,1260.68,1260.68,1260.68
2008-07-25,1257.76,False,False,1257.76,1257.76,1257.76
2008-08-01,1260.31,False,False,1260.31,1260.31,1260.31
2008-08-08,1296.31,False,False,1296.31,1296.31,1296.31
2008-08-15,1298.20,False,False,1298.20,1298.20,1298.20
2008-08-22,1292.20,False,False,1292.20,1292.20,1292.20
2008-08-29,1282.83,False,False,1282.83,1282.83,1282.83
2008-09-05,1242.31,False,False,1242.31,1242.31,1242.31
2008-09-12,1251.70,False,False,1251.70,1251.70,1251.70
2008-09-19,1255.08,False,False,1255.08,1255.08,1255.08
2008-09-26,1213.01,False,False,1213.01,1213.01,1213.01
2008-10-03,1099.23,False,True,1099.23,1099.23,1099.23
2008-10-10, 899.22,False,False, 899.22, 899.22, 899.22
2008-10-17, 940.55,True,False, 940.55, 940.55, 940.55
2008-10-24, 876.77,False,True, 876.77, 876.77, 876.77
2008-10-31, 968.75,True,False, 968.75, 968.75, 968.75
2008-11-07, 930.99,False,False, 930.99, 930.99, 930.99
2008-11-14, 873.29,False,True, 873.29, 873.29, 873.29
2008-11-21, 800.03,False,False, 800.03, 800.03, 800.03
2008-11-28, 896.24,True,False, 896.24, 896.24, 896.24
2008-12-05, 876.07,False,False, 876.07, 876.07, 876.07
2008-12-12, 879.73,False,False, 879.73, 879.73, 879.73
2008-12-19, 887.88,False,False, 887.88, 887.88, 887.88
2008-12-26, 872.80,False,False, 872.80, 872.80, 872.80
2009-01-02, 931.80,False,False, 931.80, 931.80, 931.80
2009-01-09, 890.35,False,True, 890.35, 890.35, 890.35
2009-01-16, 850.12,False,False, 850.12, 850.12, 850.12
2009-01-23, 831.95,False,False, 831.95, 831.95, 831.95
2009-01-30, 825.88,False,False, 825.88, 825.88, 825.88
2009-02-06, 868.60,True,False, 868.60, 868.60, 868.60
2009-02-13, 826.84,False,True, 826.84, 826.84, 826.84
2009-02-20, 770.05,False,False, 770.05, 770.05, 770.05
2009-02-27, 735.09,False,False, 735.09, 735.09, 735.09
2009-03-06, 683.38,False,False, 683.38, 683.38, 683.38
2009-03-13, 756.55,True,False, 756.55, 756.55, 756.55
2009-03-20, 768.54,False,False, 768.54, 768.54, 768.54
2009-03-27, 815.94,False,False, 815.94, 815.94, 815.94
2009-04-03, 842.50,False,False, 842.50, 842.50, 842.50
2009-04-09, 856.56,False,False, 856.56, 856.56, 856.56
2009-04-17, 869.60,False,False, 869.60, 869.60, 869.60
2009-04-24, 866.23,False,False, 866.23, 866.23, 866.23
2009-05-01, 877.52,False,False, 877.52, 877.52, 877.52
2009-05-08, 929.23,False,False, 929.23, 929.23, 929.23
2009-05-15, 882.88,False,True, 882.88, 882.88, 882.88
2009-05-22, 887.00,False,False, 887.00, 887.00, 887.00
2009-05-29, 919.14,False,False, 919.14, 919.14, 919.14
2009-06-05, 940.09,False,False, 940.09, 940.09, 940.09
2009-06-12, 946.21,False,False, 946.21, 946.21, 946.21
2009-06-19, 921.23,False,False, 921.23, 921.23, 921.23
2009-06-26, 918.90,False,False, 918.90, 918.90, 918.90
2009-07-02, 896.42,False,False, 896.42, 896.42, 896.42
2009-07-10, 879.13,False,False, 879.13, 879.13, 879.13
2009-07-17, 940.38,True,False, 940.38, 940.38, 940.38
2009-07-24, 979.26,False,False, 979.26, 979.26, 979.26
2009-07-31, 987.48,False,False, 987.48, 987.48, 987.48
2009-08-07,1010.48,False,False,1010.48,1010.48,1010.48
2009-08-14,1004.09,False,False,1004.09,1004.09,1004.09
2009-08-21,1026.13,False,False,1026.13,1026.13,1026.13
2009-08-28,1028.93,False,False,1028.93,1028.93,1028.93
2009-09-04,1016.40,False,False,1016.40,1016.40,1016.40
2009-09-11,1042.73,False,False,1042.73,1042.73,1042.73
2009-09-18,1068.30,False,False,1068.30,1068.30,1068.30
2009-09-25,1044.38,False,False,1044.38,1044.38,1044.38
2009-10-02,1025.21,False,False,1025.21,1025.21,1025.21
2009-10-09,1071.49,False,False,1071.49,1071.49,1071.49
2009-10-16,1087.68,False,False,1087.68,1087.68,1087.68
2009-10-23,1079.60,False,False,1079.60,1079.60,1079.60
2009-10-30,1036.19,False,True,1036.19,1036.19,1036.19
2009-11-06,1069.30,False,False,1069.30,1069.30,1069.30
2009-11-13,1093.48,False,False,1093.48,1093.48,1093.48
2009-11-20,1091.38,False,False,1091.38,1091.38,1091.38
2009-11-27,1091.49,False,False,1091.49,1091.49,1091.49
2009-12-04,1105.98,False,False,1105.98,1105.98,1105.98
2009-12-11,1106.41,False,False,1106.41,1106.41,1106.41
2009-12-18,1102.47,False,False,1102.47,1102.47,1102.47
2009-12-24,1126.48,False,False,1126.48,1126.48,1126.48
2009-12-31,1115.10,False,False,1115.10,1115.10,1115.10
2010-01-08,1144.98,False,False,1144.98,1144.98,1144.98
2010-01-15,1136.03,False,False,1136.03,1136.03,1136.03
2010-01-22,1091.76,False,False,1091.76,1091.76,1091.76
2010-01-29,1073.87,False,False,1073.87,1073.87,1073.87
2010-02-05,1066.19,False,False,1066.19,1066.19,1066.19
2010-02-12,1075.51,False,False,1075.51,1075.51,1075.51
2010-02-19,1109.17,False,False,1109.17,1109.17,1109.17
2010-02-26,1104.49,False,False,1104.49,1104.49,1104.49
2010-03-05,1138.69,False,False,1138.69,1138.69,1138.69
2010-03-12,1149.99,False,False,1149.99,1149.99,1149.99
2010-03-19,1159.90,False,False,1159.90,1159.90,1159.90
2010-03-26,1166.59,False,False,1166.59,1166.59,1166.59
2010-04-01,1178.10,False,False,1178.10,1178.10,1178.10
2010-04-09,1194.37,False,False,1194.37,1194.37,1194.37
2010-04-16,1192.13,False,False,1192.13,1192.13,1192.13
2010-04-23,1217.28,False,False,1217.28,1217.28,1217.28
2010-04-30,1186.68,False,False,1186.68,1186.68,1186.68
2010-05-07,1110.88,False,False,1110.88,1110.88,1110.88
